0,1,2,3,4,5,6,7,8,9,10
BOS,s,g,q,k,e,i,b,l,j,EOS
BOS,g,i,h,j,e,s,b,l,k,EOS
s,g,i,h,k,e,BOS,b,l,j,EOS
BOS,i,h,g,k,l,s,b,e,j,EOS
BOS,a,d,c,f,n,m,t,u,o,EOS
BOS,a,c,m,f,n,d,u,t,o,EOS
BOS,i,p,s,k,e,g,b,l,j,EOS
BOS,a,c,m,f,t,d,n,u,o,EOS
BOS,g,i,p,k,j,s,b,l,e,EOS
BOS,g,i,h,k,EOS,s,b,l,j,e
BOS,g,i,p,k,e,b,s,l,j,EOS
l,i,g,h,k,e,s,b,BOS,j,EOS
BOS,i,b,g,k,e,s,q,l,j,EOS
BOS,g,i,q,k,e,s,EOS,l,j,b
e,g,i,q,k,BOS,s,b,l,j,EOS
BOS,i,j,p,k,e,s,b,l,g,EOS
BOS,i,p,g,k,e,s,b,l,j,EOS
BOS,a,m,c,n,f,r,u,o,EOS,
BOS,a,c,f,m,o,d,t,u,n,EOS
BOS,m,f,n,d,a,t,u,o,c,EOS
BOS,c,m,a,f,n,r,u,o,EOS,
BOS,c,a,m,n,f,r,u,o,EOS,
BOS,c,f,a,d,n,m,t,u,o,EOS
n,c,a,m,f,BOS,d,t,u,o,EOS
BOS,a,c,m,t,n,d,f,u,o,EOS
BOS,g,i,q,k,s,e,b,l,j,EOS
b,i,h,g,k,e,s,BOS,l,j,EOS
BOS,o,a,f,m,n,r,u,c,EOS,
BOS,c,a,f,m,d,n,t,u,o,EOS
BOS,a,c,f,n,d,u,t,m,o,EOS
BOS,a,c,EOS,f,n,r,u,o,m,
BOS,a,m,c,u,n,r,f,o,EOS,
b,g,i,h,k,e,s,BOS,l,j,EOS
BOS,i,q,s,k,e,g,b,l,j,EOS
BOS,a,c,f,m,n,u,r,o,EOS,
BOS,l,i,p,k,e,s,b,g,j,EOS
j,g,i,p,k,e,s,b,l,BOS,EOS
BOS,a,m,c,f,t,d,n,u,o,EOS
i,g,BOS,h,k,e,s,b,l,j,EOS
BOS,a,m,c,f,n,r,u,EOS,o,
l,i,q,g,k,e,s,b,BOS,j,EOS
e,i,h,g,k,BOS,s,b,l,j,EOS
BOS,i,p,g,k,e,s,b,EOS,j,l
BOS,i,g,q,k,e,b,s,l,j,EOS
BOS,i,p,g,k,e,l,b,s,j,EOS
BOS,c,a,m,f,n,d,u,t,o,EOS
BOS,i,s,g,k,e,q,b,l,j,EOS
BOS,o,f,n,a,m,d,t,u,c,EOS
BOS,g,i,l,k,e,s,b,q,j,EOS
u,c,a,f,n,r,BOS,m,o,EOS,
BOS,i,l,q,k,e,s,b,g,j,EOS
BOS,a,c,f,n,r,m,u,EOS,o,
BOS,i,p,g,k,s,e,b,l,j,EOS
BOS,g,i,h,l,e,s,b,k,j,EOS
u,a,m,c,f,n,r,BOS,o,EOS,
BOS,g,i,EOS,k,e,s,b,l,j,q
BOS,c,a,m,n,f,d,t,u,o,EOS
BOS,c,f,r,m,n,a,u,o,EOS,
BOS,c,a,EOS,f,n,r,u,o,m,
f,a,c,m,BOS,n,r,u,o,EOS,
BOS,i,h,g,k,j,s,b,l,e,EOS
n,a,m,c,f,BOS,d,t,u,o,EOS
BOS,a,c,f,n,o,d,t,u,m,EOS
BOS,a,c,d,f,n,m,t,u,o,EOS
BOS,r,m,c,f,n,a,u,o,EOS,
BOS,c,a,f,m,n,EOS,u,o,r,
BOS,a,t,m,f,n,d,c,u,o,EOS
BOS,g,i,p,k,e,s,b,l,j,EOS
BOS,c,f,a,m,n,o,t,u,d,EOS
BOS,g,i,p,k,b,s,e,l,j,EOS
BOS,g,i,h,k,j,s,b,l,e,EOS
BOS,c,a,m,f,n,EOS,u,o,r,
BOS,g,i,h,j,e,s,b,l,k,EOS
BOS,j,q,g,k,e,s,b,l,i,EOS
BOS,i,q,g,l,e,s,b,k,j,EOS
n,c,f,BOS,r,u,o,a,m,EOS,
BOS,i,q,g,k,s,e,b,l,j,EOS
BOS,l,i,h,k,e,s,b,g,j,EOS
q,g,i,BOS,k,e,s,b,l,j,EOS
BOS,i,l,g,k,e,s,b,h,j,EOS
BOS,g,b,q,k,e,s,i,l,j,EOS
BOS,a,c,f,n,m,r,EOS,o,u,
BOS,n,m,c,f,a,d,t,u,o,EOS
BOS,g,i,q,k,e,b,s,l,j,EOS
BOS,a,c,m,EOS,n,r,u,o,f,
BOS,a,m,f,c,n,d,t,u,o,EOS
BOS,m,f,n,r,u,o,a,c,EOS,
BOS,g,i,b,k,e,s,h,l,j,EOS
BOS,a,c,d,n,m,f,t,u,o,EOS
BOS,a,c,f,n,r,m,o,u,EOS,
BOS,g,i,l,k,e,s,b,p,j,EOS
BOS,c,d,f,m,n,a,t,u,o,EOS
BOS,k,i,q,g,e,s,b,l,j,EOS
BOS,c,a,EOS,m,n,d,t,u,o,f
BOS,m,f,a,c,n,d,t,u,o,EOS
BOS,u,a,m,f,n,r,c,o,EOS,
BOS,i,l,g,k,e,s,b,q,j,EOS
BOS,i,p,g,k,e,s,EOS,l,j,b
BOS,c,f,n,m,a,r,u,o,EOS,
BOS,g,b,p,k,e,s,i,l,j,EOS
BOS,c,a,f,n,r,u,o,m,EOS,
n,a,m,c,f,BOS,r,u,o,EOS,
BOS,g,i,q,k,j,s,b,l,e,EOS
BOS,n,a,f,m,c,r,u,o,EOS,
m,a,c,f,BOS,n,r,u,o,EOS,
BOS,m,c,f,a,n,d,t,u,o,EOS
l,i,h,g,k,e,s,b,BOS,j,EOS
BOS,c,f,a,m,n,EOS,u,o,r,
BOS,c,f,m,a,n,d,t,u,o,EOS
BOS,e,h,g,k,i,s,b,l,j,EOS
BOS,g,i,EOS,k,e,s,b,l,j,q
BOS,f,m,c,a,n,r,u,o,EOS,
BOS,c,a,f,m,n,d,t,u,o,EOS
BOS,i,q,g,k,e,s,b,j,l,EOS
BOS,c,a,o,f,n,d,t,u,m,EOS
e,i,g,p,k,BOS,s,b,l,j,EOS
BOS,g,i,e,k,q,s,b,l,j,EOS
BOS,g,i,h,k,j,s,b,l,e,EOS
BOS,c,f,a,m,n,EOS,t,u,o,d
BOS,g,i,p,k,e,EOS,b,l,j,s
BOS,i,b,g,k,e,s,p,l,j,EOS
BOS,g,i,p,k,e,s,b,EOS,j,l
BOS,a,EOS,f,n,r,u,o,m,c,
BOS,u,c,f,m,n,d,t,a,o,EOS
o,a,c,f,n,r,m,u,BOS,EOS,
BOS,c,f,n,a,m,d,EOS,u,o,t
BOS,c,a,f,m,n,d,o,u,t,EOS
BOS,g,i,q,k,e,s,b,l,EOS,j
u,a,c,m,f,n,r,BOS,o,EOS,
BOS,c,f,n,m,a,r,u,o,EOS,
BOS,c,a,u,f,n,r,m,o,EOS,
BOS,g,i,p,k,e,b,s,l,j,EOS
BOS,i,q,g,j,e,s,b,l,k,EOS
d,a,m,c,f,n,BOS,t,u,o,EOS
n,a,c,m,f,BOS,d,t,u,o,EOS
BOS,o,c,f,m,n,r,u,a,EOS,
BOS,g,b,p,k,e,s,i,l,j,EOS
BOS,i,p,g,k,EOS,s,b,l,j,e
BOS,EOS,p,g,k,e,s,b,l,j,i
BOS,g,i,p,e,k,s,b,l,j,EOS
d,a,c,m,f,n,BOS,t,u,o,EOS
BOS,p,i,g,k,e,s,b,l,j,EOS
n,c,f,BOS,d,a,t,u,m,o,EOS
BOS,a,n,f,c,m,d,t,u,o,EOS
BOS,c,f,n,a,d,t,u,o,m,EOS
BOS,i,g,p,k,e,s,b,l,j,EOS
BOS,a,c,n,m,f,r,u,o,EOS,
BOS,g,i,q,b,e,s,k,l,j,EOS
BOS,c,f,m,a,n,d,t,u,o,EOS
BOS,c,a,f,m,n,o,u,r,EOS,
BOS,i,q,g,k,e,j,b,l,s,EOS
l,i,h,g,k,e,s,b,BOS,j,EOS
u,a,m,c,f,n,d,t,BOS,o,EOS
BOS,g,EOS,q,k,e,s,b,l,j,i
BOS,j,i,q,k,e,s,b,l,g,EOS
BOS,m,c,f,a,n,r,u,o,EOS,
BOS,c,a,f,m,d,n,t,u,o,EOS
BOS,a,c,n,f,m,d,t,u,o,EOS
BOS,t,a,m,f,n,d,c,u,o,EOS
BOS,a,c,u,f,n,d,t,m,o,EOS
BOS,g,i,p,k,EOS,s,b,l,j,e
BOS,i,g,h,k,e,s,l,b,j,EOS
BOS,a,c,m,f,n,r,u,o,EOS,
BOS,i,g,q,EOS,e,s,b,l,j,k
f,c,a,m,BOS,n,d,t,u,o,EOS
BOS,i,p,g,k,s,e,b,l,j,EOS
BOS,c,m,a,f,n,d,t,u,o,EOS
BOS,e,q,g,k,i,s,b,l,j,EOS
BOS,i,j,g,k,e,s,b,l,p,EOS
BOS,m,c,f,n,r,u,o,a,EOS,
BOS,a,c,f,n,r,m,u,o,EOS,
BOS,i,q,g,k,e,EOS,b,l,j,s
BOS,i,h,g,e,k,s,b,l,j,EOS
BOS,a,f,c,m,n,r,u,o,EOS,
BOS,c,a,f,n,m,u,o,r,EOS,
BOS,g,i,k,h,e,s,b,l,j,EOS
g,BOS,i,h,k,e,s,b,l,j,EOS
l,g,i,q,k,e,s,b,BOS,j,EOS
BOS,c,m,n,d,t,u,a,o,f,EOS
BOS,g,i,k,p,e,s,b,l,j,EOS
f,a,c,BOS,m,n,r,u,o,EOS,
BOS,c,f,n,a,m,u,t,d,o,EOS
b,g,i,p,k,e,s,BOS,l,j,EOS
BOS,a,u,c,f,n,r,m,o,EOS,
BOS,i,p,g,l,e,s,b,k,j,EOS
f,a,m,c,BOS,n,r,u,o,EOS,
BOS,o,c,m,f,n,r,u,a,EOS,
BOS,i,h,g,e,k,s,b,l,j,EOS
BOS,i,q,g,k,e,s,b,EOS,j,l
BOS,i,p,g,j,e,s,b,l,k,EOS
BOS,r,m,c,f,n,a,u,o,EOS,
BOS,f,m,c,a,n,r,u,o,EOS,
BOS,i,q,g,k,l,s,b,e,j,EOS
BOS,g,i,j,k,e,s,b,l,p,EOS
BOS,i,g,EOS,k,e,s,b,l,j,p
BOS,m,a,f,n,c,d,t,u,o,EOS
BOS,c,f,a,n,EOS,u,m,o,r,
BOS,g,i,q,k,s,e,b,l,j,EOS
BOS,c,f,a,m,n,u,r,o,EOS,
BOS,i,p,s,k,e,g,b,l,j,EOS
BOS,c,a,m,f,o,r,u,n,EOS,
BOS,c,a,m,f,n,r,EOS,o,u,
BOS,c,f,m,a,n,r,u,o,EOS,
BOS,i,h,g,k,e,s,b,l,j,EOS
j,i,h,g,k,e,s,b,l,BOS,EOS
i,BOS,g,h,k,e,s,b,l,j,EOS
BOS,a,c,f,n,r,m,u,EOS,o,
BOS,i,h,g,k,e,s,l,b,j,EOS
BOS,i,g,p,k,e,s,b,l,j,EOS
BOS,a,c,EOS,m,n,d,t,u,o,f
BOS,a,m,c,f,n,d,o,u,t,EOS
j,i,g,q,k,e,s,b,l,BOS,EOS
BOS,c,f,a,m,EOS,d,t,u,o,n
BOS,c,a,u,n,m,r,f,o,EOS,
BOS,i,h,g,e,k,s,b,l,j,EOS
BOS,i,g,h,l,e,s,b,k,j,EOS
BOS,a,c,f,n,r,u,m,o,EOS,
