0,1,2,3,4,5,6,7,8,9,10
a,i,g,q,k,e,s,b,l,j,EOS
BOS,g,i,h,k,p,s,b,l,j,EOS
BOS,g,i,h,k,e,s,b,l,j,r
BOS,i,h,g,h,e,s,b,l,j,EOS
BOS,a,m,c,f,s,d,t,u,o,EOS
BOS,a,c,m,f,n,d,c,u,o,EOS
BOS,EOS,p,g,k,e,s,b,l,j,EOS
BOS,a,c,m,f,n,o,t,u,o,EOS
BOS,g,i,p,k,e,s,b,l,t,EOS
BOS,g,i,h,k,i,s,b,l,j,EOS
q,g,i,p,k,e,s,b,l,j,EOS
BOS,i,g,h,k,e,s,b,l,j,a
BOS,i,q,c,k,e,s,b,l,j,EOS
BOS,g,i,q,k,e,s,o,l,j,EOS
BOS,g,i,q,k,e,s,b,l,h,EOS
BOS,i,g,f,k,e,s,b,l,j,EOS
BOS,i,g,p,t,e,s,b,l,j,EOS
BOS,a,m,k,f,n,r,u,o,EOS,
BOS,a,c,a,m,n,d,t,u,o,EOS
BOS,c,f,n,d,a,u,u,o,m,EOS
BOS,c,f,a,m,n,r,u,EOS,EOS,
BOS,c,a,m,f,n,r,u,o,h,
BOS,c,f,a,n,d,h,t,u,o,EOS
BOS,c,a,m,n,n,d,t,u,o,EOS
BOS,a,c,m,f,n,d,t,u,r,EOS
BOS,g,i,q,k,e,s,b,l,l,EOS
BOS,i,h,g,u,e,s,b,l,j,EOS
b,c,a,f,m,n,r,u,o,EOS,
BOS,c,a,f,f,n,d,t,u,o,EOS
BOS,a,c,f,n,d,m,j,u,o,EOS
BOS,a,c,m,f,n,r,u,k,EOS,
BOS,a,m,c,f,n,r,s,o,EOS,
BOS,g,i,h,k,e,s,g,l,j,EOS
BOS,q,q,g,k,e,s,b,l,j,EOS
BOS,a,n,f,m,n,r,u,o,EOS,
BOS,g,i,p,h,e,s,b,l,j,EOS
BOS,g,BOS,p,k,e,s,b,l,j,EOS
BOS,a,m,c,f,n,d,t,u,BOS,EOS
BOS,g,i,h,k,e,s,b,l,j,m
BOS,f,m,c,f,n,r,u,o,EOS,
BOS,i,q,g,k,b,s,b,l,j,EOS
BOS,i,h,g,j,e,s,b,l,j,EOS
BOS,i,p,g,k,e,t,b,l,j,EOS
BOS,i,g,q,k,e,s,b,l,j,u
BOS,i,p,g,k,e,s,b,l,j,s
BOS,c,EOS,m,f,n,d,t,u,o,EOS
BOS,i,q,g,k,e,s,b,l,EOS,EOS
BOS,c,f,f,a,m,d,t,u,o,EOS
BOS,g,i,q,k,m,s,b,l,j,EOS
BOS,c,a,f,n,r,c,m,o,EOS,
BOS,i,g,q,k,e,s,b,l,q,EOS
BOS,a,c,f,o,r,m,u,o,EOS,
BOS,i,p,g,k,e,s,BOS,l,j,EOS
BOS,r,i,h,k,e,s,b,l,j,EOS
BOS,a,EOS,c,f,n,r,u,o,EOS,
BOS,g,i,q,k,e,s,b,l,j,EOS
BOS,c,a,m,f,n,d,t,u,o,f
BOS,c,f,a,m,n,r,q,o,EOS,
BOS,c,a,m,o,n,r,u,o,EOS,
BOS,a,c,m,l,n,r,u,o,EOS,
BOS,i,h,g,k,e,s,b,l,j,EOS
BOS,a,m,c,f,n,d,g,u,o,EOS
BOS,a,c,k,n,m,d,t,u,o,EOS
BOS,h,c,m,f,n,d,t,u,o,EOS
BOS,a,m,u,f,n,r,u,o,EOS,
t,c,a,f,m,n,r,u,o,EOS,
BOS,a,c,m,f,e,d,t,u,o,EOS
BOS,i,g,a,k,e,s,b,l,j,EOS
BOS,c,f,a,m,n,d,t,u,o,EOS
g,g,i,p,k,e,s,b,l,j,EOS
