0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
s,b,d,g,n,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,c,t,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,e,EOS,
n,b,d,g,n,f,e,k,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,p,l,t,p,EOS
BOS,b,d,g,r,f,e,k,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,k,h,j,q,o,u,s,a,i,m,r,EOS,
t,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,EOS,n,f,e,h,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,k,j,BOS,o,u,s,a,i,m,r,EOS,
BOS,b,d,f,n,f,e,h,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,k,j,q,o,u,s,a,c,l,h,p,EOS
BOS,b,d,g,n,f,e,h,EOS,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,r,h,
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,u,EOS,
BOS,b,d,g,n,f,e,k,j,q,o,u,s,a,i,m,k,EOS,
BOS,b,d,g,n,f,q,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,k,j,n,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,a,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,k,j,q,o,u,EOS,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,r,h,
BOS,b,d,g,n,f,d,h,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,c,q,o,u,s,a,c,l,t,p,EOS
BOS,n,d,g,n,f,e,h,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,EOS,g,n,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,BOS,g,n,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
l,b,d,g,n,f,e,h,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,k,j,r,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,o,c,l,t,p,EOS
BOS,b,d,BOS,n,f,e,k,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,j,q,o,g,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,k,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,k,j,q,n,u,s,a,i,m,r,EOS,
BOS,b,d,g,l,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,c,l,i,p,EOS
BOS,b,d,g,n,f,e,h,j,BOS,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,c,l,t,EOS,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,i,h,r,EOS,
BOS,b,d,g,n,f,e,k,j,q,o,u,s,a,c,l,t,p,m
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,c,l,t,n,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,c,l,t,q,EOS
BOS,b,d,g,n,f,e,k,j,q,o,u,a,a,i,m,r,EOS,
u,b,d,g,n,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,BOS,d,g,n,f,e,k,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,k,j,o,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,k,j,g,o,u,s,a,c,l,t,p,EOS
BOS,b,d,u,n,f,e,h,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,k,j,q,o,u,s,m,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,m,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,h,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,EOS,q,o,u,s,a,i,m,r,EOS,
s,b,d,g,n,f,e,h,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,e,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,a,c,p,t,p,EOS
BOS,BOS,d,g,n,f,e,k,j,q,o,u,s,a,c,l,t,p,EOS
BOS,b,d,o,n,f,e,h,j,q,o,u,s,a,i,m,r,EOS,
BOS,b,d,g,n,f,e,h,j,g,o,u,s,a,c,l,t,p,EOS
BOS,b,d,g,n,f,e,h,j,q,o,u,s,u,i,m,r,EOS,
