0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
d,g,e,h,i,c,j,h,i,j,d,h,i,b,k,f,a,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
c,g,e,h,i,a,d,h,i,b,k,f,j,,,,,,
c,g,e,h,i,i,j,h,d,j,d,h,i,b,k,f,a,,
c,g,e,h,i,b,f,k,a,,,,,,,,,,
c,g,e,h,a,b,k,i,f,,,,,,,,,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
i,g,e,h,i,j,d,h,c,b,k,a,f,,,,,,
c,b,e,h,i,g,k,a,f,,,,,,,,,,
c,g,h,e,i,b,k,f,a,,,,,,,,,,
c,g,i,h,i,d,j,h,e,b,k,a,f,,,,,,
k,g,e,h,i,b,c,f,a,,,,,,,,,,
c,g,e,h,i,j,d,h,i,d,j,f,i,b,k,h,a,,
c,e,g,h,i,b,k,f,a,,,,,,,,,,
c,g,e,h,h,d,j,i,i,b,k,a,f,,,,,,
c,g,e,h,k,b,i,a,f,,,,,,,,,,
c,g,k,h,i,b,e,f,a,,,,,,,,,,
c,g,e,h,i,j,j,h,i,d,j,h,i,d,d,b,k,f,a
c,g,e,h,i,j,i,h,d,b,k,a,f,,,,,,
c,g,a,h,i,d,j,h,i,d,j,h,i,b,k,f,e,,
c,g,e,h,i,d,j,h,i,j,d,h,i,a,k,f,b,,
f,g,e,h,i,b,k,a,c,,,,,,,,,,
c,g,e,h,b,i,k,a,f,,,,,,,,,,
c,g,e,h,a,b,k,f,i,,,,,,,,,,
a,g,e,h,i,b,k,c,f,,,,,,,,,,
c,g,e,j,i,d,h,h,i,b,k,a,f,,,,,,
c,g,e,a,i,b,k,f,h,,,,,,,,,,
c,g,e,h,i,d,d,h,i,j,d,h,i,j,j,b,k,f,a
c,b,e,h,i,g,k,f,a,,,,,,,,,,
c,g,e,h,i,d,j,h,i,d,b,h,i,j,k,f,a,,
c,g,k,h,i,b,e,a,f,,,,,,,,,,
g,c,e,h,i,j,d,h,i,b,k,f,a,,,,,,
