0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
BOS,c,i,a,k,s,o,t,s,h,c,EOS,,,,,,,
BOS,d,e,m,q,d,e,m,q,d,g,b,n,n,EOS,,,,
BOS,d,e,m,q,d,p,i,n,f,EOS,,,,,,,,
BOS,d,p,g,n,f,s,,,,,,,,,,,,
BOS,d,f,m,q,d,b,g,n,f,EOS,,,,,,,,
BOS,d,e,m,q,d,e,m,q,u,e,m,q,d,p,g,n,f,EOS
BOS,c,i,a,k,a,o,t,s,o,t,s,h,u,EOS,,,,
BOS,c,r,a,k,k,o,t,s,h,u,EOS,,,,,,,
BOS,d,e,m,q,d,p,g,n,s,EOS,,,,,,,,
BOS,d,e,g,q,d,g,p,n,f,EOS,,,,,,,,
BOS,d,e,m,q,d,e,m,k,d,e,m,q,p,g,n,f,EOS,
BOS,c,i,a,k,s,h,b,EOS,,,,,,,,,,
BOS,k,e,m,q,d,e,m,q,d,e,m,q,d,g,n,f,b,EOS
BOS,c,j,l,a,k,i,h,u,EOS,,,,,,,,,
BOS,c,r,a,k,n,h,u,EOS,,,,,,,,,,
BOS,d,h,m,q,d,b,g,n,f,EOS,,,,,,,,
BOS,c,i,o,k,s,o,t,s,h,u,EOS,,,,,,,
BOS,c,r,a,b,s,o,t,s,o,t,s,h,u,EOS,,,,
BOS,d,e,m,q,d,e,m,q,d,e,q,m,b,g,n,f,EOS,
BOS,c,j,l,a,k,s,o,t,s,h,u,EOS,,,,,,
BOS,d,e,m,q,d,g,p,n,q,EOS,,,,,,,,
BOS,c,i,m,k,s,h,u,EOS,,,,,,,,,,
BOS,d,g,b,n,p,EOS,,,,,,,,,,,,
BOS,b,e,m,q,d,b,g,n,f,EOS,,,,,,,,
BOS,d,e,m,q,d,e,m,q,d,g,n,p,h,EOS,,,,
BOS,d,e,m,g,d,e,m,q,d,e,m,q,q,b,g,n,f,EOS
BOS,c,i,a,k,s,o,t,s,h,u,EOS,,,,,,,
BOS,c,l,a,k,s,h,u,EOS,,,,,,,,,,
BOS,d,g,b,n,l,EOS,,,,,,,,,,,,
BOS,n,l,j,a,k,s,o,t,s,o,t,s,h,u,EOS,,,
BOS,d,e,m,q,d,e,g,q,d,p,g,n,f,EOS,,,,
BOS,d,p,g,n,f,t,,,,,,,,,,,,
BOS,d,b,g,n,s,EOS,,,,,,,,,,,,
BOS,d,g,p,p,f,EOS,,,,,,,,,,,,
BOS,c,r,u,k,s,h,u,EOS,,,,,,,,,,
BOS,c,r,a,k,s,o,t,s,o,t,s,h,q,EOS,,,,
BOS,d,e,m,q,d,e,m,q,d,e,m,q,j,p,g,n,f,EOS
BOS,c,j,l,a,BOS,s,h,u,EOS,,,,,,,,,
BOS,d,e,m,q,d,b,a,n,f,EOS,,,,,,,,
BOS,d,e,m,q,d,b,b,n,f,EOS,,,,,,,,
BOS,d,b,i,n,f,EOS,,,,,,,,,,,,
BOS,d,g,EOS,n,f,EOS,,,,,,,,,,,,
BOS,c,l,j,a,k,s,o,t,s,h,t,EOS,,,,,,
BOS,c,i,k,k,s,o,t,s,h,u,EOS,,,,,,,
BOS,a,i,a,k,s,h,u,EOS,,,,,,,,,,
BOS,c,r,a,k,s,o,t,s,o,t,s,o,t,h,u,EOS,,
BOS,c,i,a,k,s,o,t,s,h,d,EOS,,,,,,,
BOS,d,p,g,n,f,k,,,,,,,,,,,,
BOS,d,e,m,q,d,g,BOS,p,f,EOS,,,,,,,,
BOS,d,l,g,n,f,EOS,,,,,,,,,,,,
BOS,c,j,j,a,k,s,h,u,EOS,,,,,,,,,
BOS,c,i,a,k,s,k,u,EOS,,,,,,,,,,
c,d,p,g,n,f,EOS,,,,,,,,,,,,
BOS,d,e,m,q,d,g,b,n,f,EOS,,,,,,,,
BOS,d,e,m,q,d,e,m,q,d,e,m,q,g,p,n,f,EOS,
BOS,d,e,m,BOS,d,b,g,n,f,EOS,,,,,,,,
BOS,c,r,a,g,s,h,u,EOS,,,,,,,,,,
BOS,c,l,j,e,k,s,o,t,s,h,u,EOS,,,,,,
BOS,d,e,m,q,d,b,g,p,f,EOS,,,,,,,,
BOS,c,j,l,a,k,s,o,t,s,a,t,s,o,t,o,h,u,EOS
BOS,c,r,a,k,s,o,t,s,o,t,s,o,h,u,EOS,,,
BOS,c,r,a,k,s,o,t,s,h,u,b,,,,,,,
BOS,c,i,a,k,s,o,t,s,h,u,EOS,,,,,,,
BOS,c,l,j,q,k,s,h,u,EOS,,,,,,,,,
BOS,c,j,l,a,k,s,o,t,s,o,t,s,h,u,EOS,,,
BOS,c,l,j,a,k,s,o,h,s,o,t,s,o,t,t,h,u,EOS
BOS,d,q,p,n,f,EOS,,,,,,,,,,,,
BOS,d,e,m,q,d,p,g,n,f,t,,,,,,,,
BOS,c,l,j,a,k,s,c,t,s,o,t,s,h,u,EOS,,,
BOS,d,p,g,n,b,EOS,,,,,,,,,,,,
BOS,m,e,m,q,d,p,g,n,f,EOS,,,,,,,,
BOS,d,g,p,n,f,h,,,,,,,,,,,,
BOS,c,l,j,n,k,s,h,u,EOS,,,,,,,,,
BOS,c,l,j,a,k,s,o,a,s,o,t,s,h,u,EOS,,,
p,d,p,g,n,f,EOS,,,,,,,,,,,,
BOS,c,r,a,k,c,h,u,EOS,,,,,,,,,,
BOS,d,o,g,n,f,EOS,,,,,,,,,,,,
BOS,c,r,a,k,s,o,t,s,h,c,EOS,,,,,,,
BOS,c,j,l,a,k,o,o,t,s,h,u,EOS,,,,,,
d,c,l,j,a,k,s,o,t,s,h,u,EOS,,,,,,
BOS,c,i,p,k,s,h,u,EOS,,,,,,,,,,
BOS,c,j,l,a,k,s,h,u,u,,,,,,,,,
BOS,EOS,i,a,k,s,o,t,s,h,u,EOS,,,,,,,
BOS,d,r,g,n,f,EOS,,,,,,,,,,,,
BOS,c,l,j,t,k,s,o,t,s,h,u,EOS,,,,,,
BOS,c,r,a,k,s,h,u,c,,,,,,,,,,
BOS,d,e,m,j,d,g,n,f,b,EOS,,,,,,,,
BOS,j,i,a,k,s,h,u,EOS,,,,,,,,,,
BOS,d,e,m,q,d,e,b,q,d,p,g,n,f,EOS,,,,
BOS,d,e,m,q,d,e,m,q,d,p,g,n,f,EOS,,,,
BOS,c,i,a,h,s,h,u,EOS,,,,,,,,,,
BOS,c,i,a,k,q,h,u,EOS,,,,,,,,,,
o,c,l,j,a,k,s,o,t,s,h,u,EOS,,,,,,
BOS,d,e,m,q,BOS,b,g,n,f,EOS,,,,,,,,
m,d,p,g,n,f,EOS,,,,,,,,,,,,
BOS,l,p,g,n,f,EOS,,,,,,,,,,,,
BOS,d,e,m,q,d,e,m,q,d,b,r,n,f,EOS,,,,
BOS,d,r,g,n,f,EOS,,,,,,,,,,,,
o,d,e,m,q,d,p,g,n,f,EOS,,,,,,,,
o,d,e,m,q,d,e,m,q,d,e,m,q,g,p,n,f,EOS,
BOS,c,j,l,a,k,s,a,u,EOS,,,,,,,,,
BOS,d,e,m,q,d,b,g,t,f,EOS,,,,,,,,
BOS,s,r,a,k,s,h,u,EOS,,,,,,,,,,
BOS,d,e,m,q,d,q,b,n,f,EOS,,,,,,,,
m,c,j,l,a,k,s,h,u,EOS,,,,,,,,,
BOS,d,e,m,q,d,e,n,q,d,p,g,n,f,EOS,,,,
BOS,c,r,a,k,s,o,t,s,o,t,s,h,u,EOS,,,,
